Date;N1;N2;N3;N4;N5;E1;E2;Winner;Gain
2019-06-09;1;4;31;43;26;8;10;0;0
2019-06-09;8;17;13;41;29;8;7;0;0
2019-06-09;10;13;22;40;48;2;5;0;139970283
2019-06-12;49;29;42;3;17;12;5;0;0
2019-06-12;30;11;34;33;43;3;7;0;0
2019-06-12;25;1;15;3;11;8;5;0;0
2019-06-12;16;47;7;42;22;3;7;0;0
2019-06-12;1;3;27;39;46;1;10;0;17000000
2019-06-14;7;50;19;15;6;1;2;0;0
2019-06-14;3;9;2;47;33;10;1;0;0
2019-06-14;41;27;8;16;3;1;8;0;0
2019-06-14;2;25;42;45;14;6;11;0;0
2019-06-14;1;13;30;31;39;2;7;0;17000000
2019-06-18;25;43;20;50;4;11;5;0;0
2019-06-18;36;7;46;42;39;11;5;0;0
2019-06-18;40;39;6;36;45;3;11;0;0
2019-06-18;20;28;5;40;31;6;11;0;0
2019-06-18;12;24;37;40;44;3;7;0;25307673
2019-06-21;42;49;15;12;3;4;8;0;0
2019-06-21;42;22;41;15;24;4;10;0;0
2019-06-21;22;12;11;32;35;6;2;0;0
2019-06-21;37;10;40;20;42;1;11;0;0
2019-06-21;5;8;9;25;39;3;7;0;36686125
2019-06-25;26;24;12;18;15;9;5;0;0
2019-06-25;46;12;27;19;10;11;9;0;0
2019-06-25;49;24;50;35;15;8;10;0;0
2019-06-25;28;14;48;47;32;9;2;0;0
2019-06-25;6;26;27;34;46;1;9;0;45289917
2019-06-28;16;5;49;6;32;4;7;0;0
2019-06-28;46;15;45;30;17;10;2;0;0
2019-06-28;44;23;26;37;32;2;7;0;0
2019-06-28;8;44;35;25;41;2;1;0;0
2019-06-28;1;3;16;33;49;2;11;0;57532742
2019-07-05;46;33;6;39;10;10;2;0;0
2019-07-05;8;40;19;13;16;11;6;0;0
2019-07-05;15;38;50;19;18;7;8;0;0
2019-07-05;3;5;9;42;33;7;6;0;0
2019-07-05;7;20;26;32;47;2;11;1;25024461
2019-07-06;24;3;35;37;46;9;5;0;0
2019-07-06;19;8;27;43;35;9;4;0;0
2019-07-06;28;6;11;25;32;4;6;0;0
2019-07-06;48;12;6;50;15;6;10;0;0
2019-07-06;1;4;16;20;34;2;5;0;130000000
2019-07-16;32;29;38;31;13;12;10;0;0
2019-07-16;26;12;17;27;49;3;11;0;0
2019-07-16;40;1;24;5;13;5;8;0;0
2019-07-16;34;44;38;49;41;5;10;0;0
2019-07-16;5;13;18;39;3;8;7;0;97518039
2019-07-19;7;26;36;30;4;5;4;0;0
2019-07-19;32;49;33;18;34;4;10;0;0
2019-07-19;15;8;32;44;17;4;11;0;0
2019-07-19;24;1;14;47;39;9;3;0;0
2019-07-19;13;14;17;26;28;2;7;1;107683454
2019-07-23;36;28;33;23;17;10;2;0;0
2019-07-23;41;14;4;40;16;6;10;0;0
2019-07-23;43;9;45;2;1;10;12;0;0
2019-07-23;40;3;24;50;14;9;3;0;0
2019-07-23;1;14;19;23;38;3;7;0;17000000
2019-07-26;27;23;32;4;5;2;1;0;0
2019-07-26;40;7;14;43;34;7;8;0;0
2019-07-26;7;41;15;12;2;6;12;0;0
2019-07-26;38;28;36;43;17;12;10;0;0
2019-07-26;2;5;27;37;42;3;10;0;27844950
2019-07-30;23;28;12;6;17;12;8;0;0
2019-07-30;47;11;9;37;2;8;4;0;0
2019-07-30;41;18;44;21;31;6;5;0;0
2019-07-30;21;7;49;33;47;9;8;0;0
2019-07-30;15;20;23;27;40;3;6;0;36345090
2019-08-01;36;30;11;26;14;5;6;0;0
2019-08-01;47;39;41;36;33;6;8;0;0
2019-08-01;36;37;22;42;46;12;9;0;0
2019-08-01;38;21;1;18;12;1;4;0;0
2019-08-01;3;19;22;31;32;2;11;0;25825451
2019-08-02;18;28;39;4;17;1;11;0;0
2019-08-02;24;18;12;37;32;10;7;0;0
2019-08-02;7;44;47;8;30;1;9;0;0
2019-08-02;6;19;48;5;2;1;10;0;0
2019-08-02;11;12;13;39;46;7;10;0;141607621
2019-08-03;9;47;20;23;17;10;12;0;0
2019-08-03;15;40;32;9;3;3;2;0;0
2019-08-03;17;20;13;22;39;3;2;0;0
2019-08-03;18;42;44;3;17;4;12;0;0
2019-08-03;17;18;19;24;40;4;8;0;63920702
2019-08-10;26;14;31;42;38;8;6;0;0
2019-08-10;35;13;44;2;46;10;9;0;0
2019-08-10;8;3;34;6;31;4;12;0;0
2019-08-10;8;42;17;16;6;7;9;0;0
2019-08-10;7;10;15;44;49;3;12;1;190000000
2019-08-11;22;32;18;49;41;2;5;0;0
2019-08-11;40;49;3;7;23;10;7;0;0
2019-08-11;42;37;33;8;20;1;6;0;0
2019-08-11;4;11;23;6;20;9;4;0;0
2019-08-11;8;17;20;23;45;2;8;0;97372165
2019-08-13;32;6;10;31;47;9;11;0;0
2019-08-13;44;7;4;23;39;6;7;0;0
2019-08-13;13;4;23;2;33;8;3;0;0
2019-08-13;7;39;4;6;30;12;7;0;0
2019-08-13;13;29;31;33;40;2;3;0;76458286
2019-08-16;42;39;11;41;24;2;4;0;0
2019-08-16;35;29;33;26;50;12;8;0;0
2019-08-16;13;32;28;8;37;10;4;0;0
2019-08-16;16;8;48;20;43;2;5;0;0
2019-08-16;9;10;27;37;42;1;5;0;84510207
2019-08-20;29;25;44;18;48;12;4;0;0
2019-08-20;25;37;24;33;29;7;11;0;0
2019-08-20;18;43;38;3;14;10;3;0;0
2019-08-20;12;20;14;31;47;1;10;0;0
2019-08-20;20;22;23;24;37;1;4;0;91270047
2019-08-23;41;38;22;23;33;4;12;0;0
2019-08-23;13;49;39;17;43;6;12;0;0
2019-08-23;28;50;44;33;20;2;7;0;0
2019-08-23;7;15;24;14;39;3;9;0;0
2019-08-23;4;17;35;42;45;2;8;0;100840609
2019-08-27;3;30;23;27;25;10;2;0;0
2019-08-27;42;47;30;15;23;4;5;0;0
2019-08-27;38;35;15;11;19;10;4;0;0
2019-08-27;48;5;25;40;27;9;2;0;0
2019-08-27;8;26;35;43;47;1;9;0;108433046
2019-08-30;34;25;8;49;23;10;1;0;0
2019-08-30;29;28;5;3;39;8;10;0;0
2019-08-30;23;45;9;28;37;6;11;0;0
2019-08-30;34;19;26;38;6;6;12;0;0
2019-08-30;25;27;45;46;49;4;6;0;119176433
2019-09-04;49;9;11;2;27;11;8;0;0
2019-09-04;4;41;43;48;19;10;11;0;0
2019-09-04;1;5;42;34;25;12;7;0;0
2019-09-04;29;49;16;36;17;9;5;0;0
2019-09-04;18;21;29;38;41;1;11;1;79149373
2019-09-07;34;30;19;12;29;5;7;0;0
2019-09-07;5;46;40;21;35;3;1;0;0
2019-09-07;4;36;33;8;41;7;10;0;0
2019-09-07;30;16;10;44;47;6;10;0;0
2019-09-07;7;29;32;36;41;6;7;0;81747157
2019-09-08;7;16;41;44;5;12;7;0;0
2019-09-08;21;16;22;15;9;7;6;0;0
2019-09-08;9;6;11;46;33;1;7;0;0
2019-09-08;26;3;22;1;24;12;7;0;0
2019-09-08;2;14;35;41;42;10;11;0;70120308
2019-09-13;4;37;1;45;8;2;4;0;0
2019-09-13;10;20;36;43;23;11;1;0;0
2019-09-13;1;45;34;33;24;2;6;0;0
2019-09-13;4;14;15;18;31;6;1;0;0
2019-09-13;1;12;27;42;47;6;7;0;164055006
2019-09-17;35;1;24;20;27;3;8;0;0
2019-09-17;27;37;32;16;46;1;9;0;0
2019-09-17;21;29;33;6;31;3;4;0;0
2019-09-17;12;6;39;35;1;2;4;0;0
2019-09-17;22;45;43;44;37;1;12;0;175143429
2019-09-20;14;25;48;40;46;9;11;0;0
2019-09-20;5;47;25;35;24;4;2;0;0
2019-09-20;18;31;43;15;50;7;1;0;0
2019-09-20;47;44;40;38;35;5;4;0;0
2019-09-20;8;21;25;38;50;4;8;0;189603734
2019-09-24;5;33;22;37;11;11;4;0;0
2019-09-24;34;14;32;41;38;3;4;0;0
2019-09-24;8;29;27;44;45;5;12;0;0
2019-09-24;15;16;30;47;10;5;4;0;0
2019-09-24;2;33;42;47;48;1;2;0;190000000
2019-09-27;18;33;41;22;35;11;5;0;0
2019-09-27;9;28;23;14;1;3;1;0;0
2019-09-27;39;29;42;32;43;9;7;0;0
2019-09-27;33;16;10;24;42;4;3;0;0
2019-09-27;24;37;41;43;46;2;8;0;190000000
2019-10-05;42;24;19;13;37;12;5;0;0
2019-10-05;37;20;32;40;8;8;1;0;0
2019-10-05;18;45;13;38;37;11;6;0;0
2019-10-05;42;18;34;13;44;8;12;0;0
2019-10-05;1;4;27;45;48;1;7;0;17000000
2019-10-09;17;18;48;36;6;4;9;0;0
2019-10-09;32;31;21;12;2;6;10;0;0
2019-10-09;31;1;16;3;10;5;11;0;0
2019-10-09;12;9;14;11;26;7;10;0;0
2019-10-09;3;22;25;30;49;3;6;0;149857027
2019-10-12;32;50;5;11;29;8;5;0;0
2019-10-12;3;35;25;18;22;11;3;0;0
2019-10-12;43;37;42;44;13;3;5;0;0
2019-10-12;20;15;33;10;36;3;2;0;0
2019-10-12;2;10;19;21;47;2;8;0;25800035
2019-10-15;47;35;30;19;25;1;9;0;0
2019-10-15;33;46;2;38;48;11;2;0;0
2019-10-15;43;48;15;38;1;1;4;0;0
2019-10-15;41;24;7;38;20;9;4;0;0
2019-10-15;3;28;31;32;34;4;5;0;26357631
2019-10-18;45;47;41;46;7;3;4;0;0
2019-10-18;38;25;33;22;15;11;3;0;0
2019-10-18;38;39;29;47;42;3;5;0;0
2019-10-18;31;24;39;33;27;6;12;0;0
2019-10-18;8;18;22;41;42;11;12;0;38860931
2019-10-22;21;32;14;49;9;6;10;0;0
2019-10-22;47;20;22;36;46;8;4;0;0
2019-10-22;18;25;39;32;24;12;3;0;0
2019-10-22;2;28;4;13;9;11;2;0;0
2019-10-22;2;5;32;33;47;7;8;0;48515733
2019-10-25;15;23;37;3;11;12;7;0;0
2019-10-25;5;26;48;28;24;2;12;0;0
2019-10-25;38;40;31;1;22;11;7;0;0
2019-10-25;27;42;23;50;44;7;5;0;0
2019-10-25;34;37;39;40;50;4;10;0;61669532
2019-10-29;17;6;11;40;43;8;3;0;0
2019-10-29;39;26;30;34;23;1;2;0;0
2019-10-29;24;1;30;33;18;8;3;0;0
2019-10-29;29;27;48;11;13;1;9;0;0
2019-10-29;16;18;28;42;49;5;10;0;72065538
2019-11-01;46;5;18;31;43;1;7;0;0
2019-11-01;35;38;40;33;13;12;1;0;0
2019-11-01;46;10;28;14;48;6;9;0;0
2019-11-01;46;23;30;18;12;7;3;0;0
2019-11-01;1;19;31;39;48;1;6;0;38040648
2019-11-06;12;46;22;42;48;10;11;0;0
2019-11-06;26;14;1;46;24;8;6;0;0
2019-11-06;7;38;49;10;36;3;9;0;0
2019-11-06;37;42;41;35;46;4;1;0;0
2019-11-06;25;27;39;42;46;11;12;1;138716863
2019-11-10;12;21;47;13;15;11;6;0;0
2019-11-10;41;35;27;32;43;4;5;0;0
2019-11-10;44;16;33;29;11;8;9;0;0
2019-11-10;9;35;5;12;3;11;2;0;0
2019-11-10;2;14;19;42;45;5;6;0;17000000
2019-11-15;10;35;21;3;47;2;1;0;0
2019-11-15;22;49;16;8;2;2;8;0;0
2019-11-15;6;25;30;16;36;1;12;0;0
2019-11-15;30;22;48;14;34;7;9;0;0
2019-11-15;3;13;20;32;34;4;11;0;114675404
2019-11-19;48;15;31;30;16;4;5;0;0
2019-11-19;47;41;2;44;14;6;11;0;0
2019-11-19;32;16;12;48;49;12;9;0;0
2019-11-19;24;19;35;42;14;6;12;0;0
2019-11-19;8;10;15;30;42;4;6;1;122766852
2019-11-22;5;45;22;42;39;10;12;0;0
2019-11-22;40;9;35;42;25;10;4;0;0
2019-11-22;12;33;21;22;10;9;1;0;0
2019-11-22;33;40;20;43;32;11;12;0;0
2019-11-22;3;21;32;34;48;3;11;0;17000000
2019-11-26;25;17;27;48;40;3;1;0;0
2019-11-26;44;13;16;18;15;7;5;0;0
2019-11-26;25;13;10;30;41;9;4;0;0
2019-11-26;44;12;33;13;20;1;10;0;0
2019-11-26;2;3;15;19;34;5;8;0;25884845
2019-11-29;25;47;3;23;34;2;11;0;0
2019-11-29;9;41;4;11;19;11;1;0;0
2019-11-29;13;33;41;6;50;3;10;0;0
2019-11-29;50;1;13;30;10;9;11;0;0
2019-11-29;3;7;12;42;50;6;8;0;38399547
2019-12-02;26;12;4;36;8;11;6;0;0
2019-12-02;16;36;35;11;32;12;7;0;0
2019-12-02;10;40;47;29;32;2;6;0;0
2019-12-02;11;45;28;21;14;4;5;0;0
2019-12-02;6;34;36;41;50;1;5;0;151629098
2019-12-03;25;6;40;16;18;9;1;0;0
2019-12-03;27;39;34;50;4;3;11;0;0
2019-12-03;16;7;30;38;15;4;7;0;0
2019-12-03;29;2;44;5;24;7;5;0;0
2019-12-03;5;7;13;19;31;2;9;0;74349024
2019-12-04;14;24;33;23;38;8;10;0;0
2019-12-04;35;39;29;20;37;2;9;0;0
2019-12-04;20;35;13;49;34;8;9;0;0
2019-12-04;10;5;22;37;3;2;7;0;0
2019-12-04;1;28;35;36;46;6;9;0;17000000
2019-12-07;30;39;9;48;31;11;3;0;0
2019-12-07;31;18;38;50;3;3;9;0;0
2019-12-07;3;21;41;13;4;6;1;0;0
2019-12-07;48;35;36;6;22;3;1;0;0
2019-12-07;2;31;39;45;47;4;8;0;90471737
2019-12-11;36;40;35;7;5;10;5;0;0
2019-12-11;2;15;5;47;40;7;11;0;0
2019-12-11;15;2;12;30;27;8;1;0;0
2019-12-11;24;27;7;29;48;3;10;0;0
2019-12-11;1;21;23;25;39;2;4;0;104800336
2019-12-13;29;36;20;49;28;9;7;0;0
2019-12-13;29;26;27;38;39;4;1;0;0
2019-12-13;15;36;17;28;38;2;11;0;0
2019-12-13;7;21;31;17;34;6;4;0;0
2019-12-13;9;16;18;23;32;2;10;0;39409788
2019-12-17;44;35;9;5;25;7;10;0;0
2019-12-17;48;13;50;43;24;5;7;0;0
2019-12-17;35;31;3;50;8;2;4;0;0
2019-12-17;1;12;44;13;43;9;12;0;0
2019-12-17;1;7;12;25;49;6;9;1;48949099
2019-12-20;14;44;41;20;25;2;3;0;0
2019-12-20;3;6;8;22;19;11;12;0;0
2019-12-20;45;25;29;28;7;1;3;0;0
2019-12-20;29;22;32;14;27;6;11;0;0
2019-12-20;8;24;30;32;34;3;4;0;17000000
2019-12-24;32;33;41;3;23;8;3;0;0
2019-12-24;23;20;31;26;5;5;3;0;0
2019-12-24;23;39;18;43;9;11;4;0;0
2019-12-24;4;50;22;43;34;2;1;0;0
2019-12-24;3;11;13;14;47;3;6;0;27481033
2019-12-27;13;33;40;3;44;4;1;0;0
2019-12-27;36;40;18;24;12;4;3;0;0
2019-12-27;13;18;2;43;16;2;10;0;0
2019-12-27;44;10;9;16;17;6;4;0;0
2019-12-27;1;7;22;26;35;5;10;0;38682870
2019-12-31;2;35;37;20;15;9;1;0;0
2019-12-31;39;30;2;19;14;5;2;0;0
2019-12-31;17;41;48;14;16;10;6;0;0
2019-12-31;28;8;42;32;14;10;5;0;0
2019-12-31;26;31;33;41;48;2;4;0;52720345
2020-01-05;23;30;5;1;10;9;2;0;0
2020-01-05;42;26;29;15;50;2;10;0;0
2020-01-05;20;38;32;16;14;9;7;0;0
2020-01-05;32;35;29;10;39;9;6;0;0
2020-01-05;47;20;19;45;38;2;6;0;41201741
2020-01-09;49;50;42;43;12;1;8;0;0
2020-01-09;50;15;33;6;17;8;12;0;0
2020-01-09;21;24;43;31;4;11;12;0;0
2020-01-09;5;37;22;6;9;9;7;0;0
2020-01-09;4;8;10;33;46;8;11;1;157170843
2020-01-12;26;1;3;7;22;11;8;0;0
2020-01-12;30;12;23;36;25;8;12;0;0
2020-01-12;43;2;49;28;14;4;10;0;0
2020-01-12;4;46;17;8;39;3;4;0;0
2020-01-12;14;20;29;47;49;4;12;0;178983729
2020-01-14;7;36;22;26;31;5;2;0;0
2020-01-14;8;48;2;16;24;9;11;0;0
2020-01-14;18;16;37;45;24;4;10;0;0
2020-01-14;35;20;1;33;49;10;1;0;0
2020-01-14;21;25;29;39;44;8;9;0;91228644
2020-01-17;23;10;12;48;49;2;4;0;0
2020-01-17;34;41;30;48;3;4;11;0;0
2020-01-17;27;8;35;22;9;5;7;0;0
2020-01-17;29;26;2;1;38;10;1;0;0
2020-01-17;8;19;20;29;44;3;8;1;100779289
2020-01-21;26;10;21;17;16;7;12;0;0
2020-01-21;12;30;5;48;47;12;11;0;0
2020-01-21;16;43;22;9;21;7;2;0;0
2020-01-21;22;23;24;12;40;7;5;0;0
2020-01-21;10;11;24;36;46;3;5;0;17000000
2020-01-24;3;34;15;45;7;4;7;0;0
2020-01-24;41;40;3;34;20;10;3;0;0
2020-01-24;7;9;6;15;4;2;11;0;0
2020-01-24;20;37;43;18;38;8;12;0;0
2020-01-24;3;4;6;9;24;5;8;1;28601720
2020-01-28;29;6;4;34;2;2;4;0;0
2020-01-28;3;11;43;21;31;7;5;0;0
2020-01-28;43;33;5;27;14;9;2;0;0
2020-01-28;45;40;49;37;30;11;12;0;0
2020-01-28;1;19;27;31;38;4;5;0;17000000
2020-01-31;14;18;36;20;23;5;4;0;0
2020-01-31;8;40;33;26;41;3;9;0;0
2020-01-31;34;20;38;32;19;3;2;0;0
2020-01-31;3;16;5;41;31;12;2;0;0
2020-01-31;13;18;20;23;30;2;4;0;28934315
2020-02-06;14;47;29;3;18;10;11;0;0
2020-02-06;46;19;38;8;16;12;11;0;0
2020-02-06;50;10;49;23;31;2;10;0;0
2020-02-06;13;3;27;30;36;3;5;0;0
2020-02-06;10;12;22;26;49;7;11;0;17000000
2020-02-10;28;8;20;34;36;11;4;0;0
2020-02-10;38;11;49;13;3;3;11;0;0
2020-02-10;11;23;7;15;24;6;9;0;0
2020-02-10;24;12;7;1;47;10;4;0;0
2020-02-10;6;12;15;40;45;3;9;1;30627859
2020-02-14;40;23;36;11;8;3;1;0;0
2020-02-14;36;40;50;13;1;1;4;0;0
2020-02-14;50;46;23;44;3;9;3;0;0
2020-02-14;38;46;32;11;23;10;7;0;0
2020-02-14;5;20;35;41;49;6;10;0;17000000
2020-02-18;49;17;34;11;44;10;2;0;0
2020-02-18;42;28;33;26;40;3;8;0;0
2020-02-18;8;34;2;43;37;9;1;0;0
2020-02-18;36;27;21;34;14;9;12;0;0
2020-02-18;11;32;34;38;47;2;10;0;27039366
2020-02-21;5;34;23;22;4;9;4;0;0
2020-02-21;5;12;11;33;45;2;12;0;0
2020-02-21;25;50;29;24;22;11;7;0;0
2020-02-21;2;22;17;13;12;3;2;0;0
2020-02-21;7;23;30;32;45;5;9;0;41085850
2020-02-25;2;34;28;18;22;8;3;0;0
2020-02-25;13;16;5;26;9;5;1;0;0
2020-02-25;29;15;49;28;6;9;3;0;0
2020-02-25;26;18;12;17;20;12;9;0;0
2020-02-25;1;4;18;27;42;4;6;0;51940006
2020-02-28;35;21;7;38;44;11;3;0;0
2020-02-28;19;14;13;33;9;4;1;0;0
2020-02-28;20;43;25;24;23;2;10;0;0
2020-02-28;32;48;5;8;41;7;4;0;0
2020-02-28;8;11;20;22;23;3;4;1;67084644
2020-03-01;4;24;15;12;31;5;9;0;0
2020-03-01;39;43;16;49;25;7;3;0;0
2020-03-01;2;6;45;9;33;9;1;0;0
2020-03-01;40;29;41;38;15;4;5;0;0
2020-03-01;5;15;20;36;47;8;12;0;64992459
2020-03-03;41;6;3;9;2;6;12;0;0
2020-03-03;32;8;48;42;47;12;8;0;0
2020-03-03;31;35;19;11;21;9;4;0;0
2020-03-03;13;29;37;43;10;4;12;0;0
2020-03-03;4;14;27;44;45;1;10;0;17000000
2020-03-04;1;33;16;27;4;3;5;0;0
2020-03-04;31;14;48;46;29;5;1;0;0
2020-03-04;50;24;23;9;45;4;2;0;0
2020-03-04;44;46;34;43;13;8;3;0;0
2020-03-04;16;19;34;46;50;2;6;0;39141320
2020-03-07;19;8;39;25;13;7;4;0;0
2020-03-07;37;21;42;44;3;6;1;0;0
2020-03-07;16;21;22;11;45;4;10;0;0
2020-03-07;49;47;12;2;25;11;3;0;0
2020-03-07;4;16;27;37;39;3;6;0;130000000
2020-03-11;45;19;37;32;41;8;2;0;0
2020-03-11;9;48;1;22;12;1;5;0;0
2020-03-11;48;2;23;32;22;3;9;0;0
2020-03-11;34;21;24;11;15;10;4;0;0
2020-03-11;5;7;18;20;30;6;7;0;26511570
2020-03-13;29;6;12;4;23;3;5;0;0
2020-03-13;8;13;48;34;35;12;4;0;0
2020-03-13;21;5;13;2;47;10;3;0;0
2020-03-13;15;16;32;39;17;10;6;0;0
2020-03-13;3;11;21;27;36;9;10;0;55850379
2020-03-17;44;1;7;23;11;7;9;0;0
2020-03-17;24;30;1;27;3;7;4;0;0
2020-03-17;1;35;15;49;9;4;5;0;0
2020-03-17;25;17;23;7;19;10;7;0;0
2020-03-17;5;7;8;16;20;2;12;1;63600033
2020-03-20;32;19;47;5;43;10;2;0;0
2020-03-20;45;3;34;32;39;5;1;0;0
2020-03-20;15;21;19;17;42;9;11;0;0
2020-03-20;6;28;26;22;45;8;2;0;0
2020-03-20;40;9;20;34;3;6;12;1;17000000
2020-03-24;50;43;49;24;6;1;3;0;0
2020-03-24;31;27;21;44;33;1;10;0;0
2020-03-24;4;40;8;2;28;5;7;0;0
2020-03-24;11;2;39;32;14;1;7;0;0
2020-03-24;7;12;26;30;33;10;11;0;17000000
2020-03-27;20;23;25;8;16;4;10;0;0
2020-03-27;46;17;16;41;6;2;4;0;0
2020-03-27;5;35;1;17;3;2;6;0;0
2020-03-27;9;4;26;21;20;5;2;0;0
2020-03-27;11;14;27;41;46;2;3;0;24704307
2020-03-31;30;29;24;45;31;10;11;0;0
2020-03-31;25;47;16;14;41;4;11;0;0
2020-03-31;6;10;28;20;38;4;6;0;0
2020-03-31;15;16;50;36;18;3;4;0;0
2020-03-31;12;17;24;30;36;1;9;0;30777246
2020-04-02;6;9;43;18;21;10;7;0;0
2020-04-02;1;5;28;35;31;6;2;0;0
2020-04-02;7;27;49;15;31;9;11;0;0
2020-04-02;7;43;38;13;16;5;6;0;0
2020-04-02;21;23;33;35;47;6;7;0;40857417
2020-04-08;13;6;17;37;9;5;9;0;0
2020-04-08;48;34;10;35;16;3;9;0;0
2020-04-08;21;40;35;33;32;3;6;0;0
2020-04-08;23;16;4;19;44;10;4;0;0
2020-04-08;42;2;5;1;15;8;5;0;49112673
2020-04-09;49;14;32;26;12;2;3;0;0
2020-04-09;10;7;39;15;5;1;8;0;0
2020-04-09;11;33;5;47;12;8;10;0;0
2020-04-09;46;23;14;22;48;6;9;0;0
2020-04-09;6;22;29;40;43;4;7;0;17000000
2020-04-12;40;19;39;13;37;12;5;0;0
2020-04-12;33;50;49;46;4;7;1;0;0
2020-04-12;42;14;36;19;37;7;4;0;0
2020-04-12;3;16;47;49;38;1;2;0;0
2020-04-12;14;20;27;34;38;1;11;0;200000000
2020-04-14;46;21;8;39;36;5;4;0;0
2020-04-14;2;13;32;50;20;1;5;0;0
2020-04-14;3;12;49;25;32;2;3;0;0
2020-04-14;32;19;28;27;16;1;9;0;0
2020-04-14;6;29;34;35;40;4;11;0;59184725
2020-04-17;42;29;48;44;15;5;1;0;0
2020-04-17;10;6;49;18;1;3;2;0;0
2020-04-17;38;7;48;9;49;12;1;0;0
2020-04-17;48;32;8;41;20;7;1;0;0
2020-04-17;16;28;32;37;45;1;11;1;67188313
2020-04-21;32;49;41;8;5;5;4;0;0
2020-04-21;38;7;41;3;31;7;8;0;0
2020-04-21;2;30;18;39;1;8;4;0;0
2020-04-21;47;33;40;32;49;12;9;0;0
2020-04-21;10;11;14;23;28;6;8;0;17000000
2020-04-24;26;17;3;2;15;8;6;0;0
2020-04-24;11;39;42;41;9;11;10;0;0
2020-04-24;4;30;19;2;23;8;11;0;0
2020-04-24;3;32;11;1;48;6;4;0;0
2020-04-24;1;5;19;21;28;4;7;0;25497940
2020-04-28;34;18;9;42;25;12;1;0;0
2020-04-28;17;43;31;19;21;9;3;0;0
2020-04-28;25;3;15;4;31;11;1;0;0
2020-04-28;2;44;8;38;40;11;9;0;0
2020-04-28;15;23;26;28;32;1;5;0;32299012
2020-05-05;49;31;38;42;30;7;9;0;0
2020-05-05;28;27;34;50;8;4;10;0;0
2020-05-05;17;24;1;34;38;4;3;0;0
2020-05-05;25;11;41;50;39;12;10;0;0
2020-05-05;2;10;22;27;41;2;3;0;48838406
2020-05-06;41;43;22;21;44;3;2;0;0
2020-05-06;6;47;43;27;13;11;5;0;0
2020-05-06;45;24;49;26;19;8;10;0;0
2020-05-06;8;19;22;30;4;6;9;0;0
2020-05-06;5;11;17;24;37;3;6;0;29131137
2020-05-15;32;17;19;31;40;3;4;0;0
2020-05-15;39;13;3;27;4;10;1;0;0
2020-05-15;36;49;37;45;1;6;8;0;0
2020-05-15;9;29;38;47;21;10;3;0;0
2020-05-15;11;23;32;34;39;1;6;1;72969058
2020-05-19;30;39;12;10;43;12;8;0;0
2020-05-19;27;2;28;3;48;6;3;0;0
2020-05-19;38;45;13;20;18;7;12;0;0
2020-05-19;20;44;31;1;2;6;11;0;0
2020-05-19;5;25;32;37;43;6;7;0;17000000
2020-05-22;19;18;37;34;32;10;11;0;0
2020-05-22;30;32;8;34;41;11;7;0;0
2020-05-22;29;2;11;36;23;10;5;0;0
2020-05-22;2;36;46;49;26;7;6;0;0
2020-05-22;3;18;22;27;32;2;7;0;28245446
2020-05-26;29;42;7;18;27;5;3;0;0
2020-05-26;39;35;24;50;27;9;1;0;0
2020-05-26;34;37;47;7;11;10;2;0;0
2020-05-26;3;12;48;36;16;4;8;0;0
2020-05-26;4;9;14;21;27;4;6;2;37143480
2020-05-29;43;40;25;22;5;11;12;0;0
2020-05-29;15;43;12;39;13;12;7;0;0
2020-05-29;50;11;21;1;27;6;9;0;0
2020-05-29;48;21;38;13;4;9;3;0;0
2020-05-29;4;8;11;19;46;4;8;1;17000000
2020-06-03;33;34;5;4;49;3;10;0;0
2020-06-03;11;21;5;39;10;2;4;0;0
2020-06-03;43;29;22;9;47;11;2;0;0
2020-06-03;4;25;14;42;23;12;10;0;0
2020-06-03;15;38;43;45;46;1;11;0;30399605
2020-06-10;43;41;30;50;44;10;11;0;0
2020-06-10;7;35;40;30;5;9;3;0;0
2020-06-10;3;20;27;45;21;10;5;0;0
2020-06-10;16;23;15;10;33;5;6;0;0
2020-06-10;4;21;36;41;47;9;11;0;17000000
2020-06-11;16;13;14;27;34;3;2;0;0
2020-06-11;8;30;48;29;36;7;3;0;0
2020-06-11;22;14;9;11;37;6;5;0;0
2020-06-11;48;38;15;8;32;9;3;0;0
2020-06-11;7;12;37;40;50;1;2;0;39829739
2020-06-16;39;25;13;16;33;1;2;0;0
2020-06-16;50;12;30;49;7;7;3;0;0
2020-06-16;1;21;30;32;33;7;3;0;0
2020-06-16;20;14;40;24;35;5;9;0;0
2020-06-16;4;9;11;17;39;2;10;0;17000000
2020-06-19;3;45;41;32;26;3;7;0;0
2020-06-19;11;2;26;31;47;6;4;0;0
2020-06-19;39;45;28;7;42;8;2;0;0
2020-06-19;46;19;13;41;34;1;6;0;0
2020-06-19;5;14;19;24;43;3;11;0;29065639
2020-06-23;27;19;49;3;47;2;8;0;0
2020-06-23;17;2;21;50;42;5;11;0;0
2020-06-23;17;25;5;37;32;6;8;0;0
2020-06-23;26;5;18;14;31;12;1;0;0
2020-06-23;19;46;49;12;2;8;1;0;38429546
2020-06-26;26;1;12;32;38;11;5;0;0
2020-06-26;40;24;7;12;23;3;9;0;0
2020-06-26;32;3;21;19;23;12;1;0;0
2020-06-26;27;2;21;26;14;10;5;0;0
2020-06-26;1;10;12;21;26;5;11;0;51471751
2020-06-30;6;14;22;9;39;10;2;0;0
