Date;N1;N2;N3;N4;N5;E1;E2;Winner;Gain;Result
2010-01-08;01;13;44;45;49;08;10;0;0;lose
2010-01-08;05;25;31;39;45;04;07;0;0;lose
2010-01-08;13;20;27;29;34;03;08;0;0;lose
2010-01-01;9;22;24;27;36;5;7;0;27000000;win
2010-01-01;02;21;29;31;44;02;11;0;0;lose
2010-01-01;09;12;18;24;44;01;08;0;0;lose
2010-01-01;09;11;12;24;26;05;12;0;0;lose
2010-01-01;04;09;28;49;50;10;12;0;0;lose
2009-12-25;4;5;14;17;34;3;5;0;15000000;win
2009-12-25;33;36;43;44;46;06;08;0;0;lose
2009-12-25;13;23;37;43;45;03;08;0;0;lose
2009-12-25;10;16;29;34;39;08;10;0;0;lose
2009-12-25;18;25;27;40;46;02;08;0;0;lose
2009-12-18;14;30;32;35;49;3;8;1;59000000;win
2009-12-18;16;17;20;37;39;04;06;0;0;lose
2009-12-18;06;32;38;46;47;04;12;0;0;lose
2009-12-18;03;10;18;37;47;03;12;0;0;lose
2009-12-18;06;18;24;36;50;04;06;0;0;lose
2009-12-11;20;41;43;44;46;2;9;0;43000000;win
2009-12-11;03;21;24;26;45;09;11;0;0;lose
2009-12-11;17;23;24;35;40;02;12;0;0;lose
2009-12-11;02;04;22;24;32;02;07;0;0;lose
2009-12-11;02;12;14;28;30;01;09;0;0;lose
2009-12-04;18;19;25;30;44;1;3;0;29000000;win
2009-12-04;04;07;10;13;16;09;12;0;0;lose
2009-12-04;12;20;26;27;28;01;03;0;0;lose
2009-12-04;03;10;19;29;41;04;10;0;0;lose
2009-12-04;02;03;29;32;37;03;08;0;0;lose
2009-11-27;5;8;13;15;33;8;9;0;15000000;win
2009-11-27;06;07;11;16;28;02;03;0;0;lose
2009-11-27;02;07;16;46;47;04;06;0;0;lose
2009-11-27;05;20;25;38;48;09;10;0;0;lose
2009-11-27;21;27;31;46;47;04;10;0;0;lose
2009-11-20;5;9;28;43;47;2;9;1;15000000;win
2009-11-20;09;35;43;49;50;06;11;0;0;lose
2009-11-20;01;07;18;22;42;09;11;0;0;lose
2009-11-20;13;15;39;40;41;05;09;0;0;lose
2009-11-20;10;12;28;35;40;10;11;0;0;lose
2009-11-13;13;15;25;26;32;3;4;1;15000000;win
2009-11-13;10;18;31;47;50;10;11;0;0;lose
2009-11-13;04;28;31;39;42;01;06;0;0;lose
2009-11-13;14;38;40;47;50;05;07;0;0;lose
2009-11-13;04;07;14;44;49;07;11;0;0;lose
2009-11-06;11;19;34;43;45;5;9;2;100000000;win
2009-11-06;15;19;22;33;45;03;12;0;0;lose
2009-11-06;21;28;34;46;50;02;12;0;0;lose
2009-11-06;21;24;27;44;50;03;05;0;0;lose
2009-11-06;02;06;10;14;29;01;12;0;0;lose
2009-10-30;9;33;35;38;40;2;6;0;77000000;win
2009-10-30;12;19;22;36;43;03;07;0;0;lose
2009-10-30;07;14;23;26;35;03;12;0;0;lose
2009-10-30;11;14;43;44;47;11;12;0;0;lose
2009-10-30;25;29;37;40;46;04;10;0;0;lose
2009-10-23;6;18;20;29;31;2;8;0;59000000;win
2009-10-23;11;13;16;28;47;03;04;0;0;lose
2009-10-23;08;10;22;31;41;01;09;0;0;lose
2009-10-23;06;25;32;33;50;01;07;0;0;lose
2009-10-23;02;19;22;27;29;05;07;0;0;lose
2009-10-16;12;23;30;31;47;3;4;0;43000000;win
2009-10-16;08;11;19;29;42;08;10;0;0;lose
2009-10-16;06;07;11;13;37;02;06;0;0;lose
2009-10-16;03;22;31;34;38;09;12;0;0;lose
2009-10-16;03;14;28;40;48;01;03;0;0;lose
2009-10-09;7;11;29;46;50;4;7;0;28000000;win
2009-10-09;15;20;29;31;44;02;08;0;0;lose
2009-10-09;01;05;19;33;35;02;12;0;0;lose
2009-10-09;02;11;16;21;48;01;03;0;0;lose
2009-10-09;08;37;45;46;47;02;06;0;0;lose
2009-10-02;22;23;24;29;44;1;5;0;15000000;win
2009-10-02;01;02;18;22;50;02;07;0;0;lose
2009-10-02;04;06;07;25;40;07;12;0;0;lose
2009-10-02;17;22;28;29;44;09;11;0;0;lose
2009-10-02;02;13;17;21;36;02;07;0;0;lose
2009-09-25;6;17;18;21;34;3;9;1;15000000;win
2009-09-25;18;23;27;38;45;01;08;0;0;lose
2009-09-25;01;12;24;28;47;01;10;0;0;lose
2009-09-25;01;20;27;36;50;03;04;0;0;lose
2009-09-25;13;17;18;29;31;02;05;0;0;lose
2009-09-18;6;16;30;38;41;2;4;1;100000000;win
2009-09-18;07;17;23;46;48;02;09;0;0;lose
2009-09-18;13;29;31;36;40;02;03;0;0;lose
2009-09-18;04;07;23;29;37;06;12;0;0;lose
2009-09-18;13;24;29;35;42;01;11;0;0;lose
2009-09-11;12;15;35;42;43;4;6;0;42000000;win
2009-09-11;07;16;28;29;33;11;12;0;0;lose
2009-09-11;18;24;34;40;49;04;09;0;0;lose
2009-09-11;01;17;20;22;32;07;10;0;0;lose
2009-09-11;11;14;18;43;48;01;08;0;0;lose
2009-09-04;6;9;20;38;39;3;9;0;28000000;win
2009-09-04;15;17;25;37;50;01;06;0;0;lose
2009-09-04;06;09;18;22;41;03;06;0;0;lose
2009-09-04;14;21;24;25;29;02;08;0;0;lose
2009-09-04;10;19;23;34;50;02;11;0;0;lose
2009-08-28;8;36;37;41;49;5;7;0;15000000;win
2009-08-28;02;29;32;44;50;02;04;0;0;lose
2009-08-28;03;15;28;35;47;01;07;0;0;lose
2009-08-28;08;12;20;26;39;04;06;0;0;lose
2009-08-28;07;14;26;40;42;10;11;0;0;lose
2009-08-21;4;7;16;31;42;3;5;2;74000000;win
2009-08-21;07;16;17;31;44;02;06;0;0;lose
2009-08-21;05;19;21;36;38;06;08;0;0;lose
2009-08-21;27;36;39;46;48;02;07;0;0;lose
2009-08-21;32;34;38;45;47;01;11;0;0;lose
2009-08-14;5;8;24;30;49;3;9;0;57000000;win
2009-08-14;06;22;36;45;48;05;10;0;0;lose
2009-08-14;14;19;21;35;42;03;04;0;0;lose
2009-08-14;07;17;19;21;22;04;11;0;0;lose
2009-08-14;10;14;20;24;36;03;07;0;0;lose
2009-08-07;10;20;22;24;31;2;7;0;42000000;win
2009-08-07;01;07;31;36;47;08;12;0;0;lose
2009-08-07;15;22;27;48;50;02;10;0;0;lose
2009-08-07;10;17;23;27;39;02;11;0;0;lose
2009-08-07;03;07;31;42;44;01;04;0;0;lose
2009-07-31;5;9;20;21;26;3;6;0;28000000;win
2009-07-31;13;26;29;34;42;03;06;0;0;lose
2009-07-31;22;34;37;46;47;08;12;0;0;lose
2009-07-31;02;06;27;32;35;05;12;0;0;lose
2009-07-31;01;18;20;40;48;03;10;0;0;lose
2009-07-24;14;15;25;35;47;5;9;0;15000000;win
2009-07-24;11;31;38;42;44;05;11;0;0;lose
2009-07-24;01;04;28;29;48;02;04;0;0;lose
2009-07-24;01;06;08;41;46;01;11;0;0;lose
2009-07-24;11;22;28;45;48;06;07;0;0;lose
2009-07-17;2;8;17;32;50;3;7;1;57000000;win
2009-07-17;07;15;23;24;30;03;04;0;0;lose
2009-07-17;09;12;19;22;32;03;07;0;0;lose
2009-07-17;07;10;17;26;27;03;12;0;0;lose
2009-07-17;09;17;37;38;40;06;11;0;0;lose
2009-07-10;6;16;20;42;46;1;6;0;42000000;win
2009-07-10;09;23;35;38;41;02;11;0;0;lose
2009-07-10;11;19;24;34;41;04;11;0;0;lose
2009-07-10;12;24;28;33;45;06;11;0;0;lose
2009-07-10;06;10;16;27;50;04;07;0;0;lose
2009-07-03;21;29;34;46;47;6;8;0;28000000;win
2009-07-03;07;25;36;37;44;07;12;0;0;lose
2009-07-03;05;15;21;35;38;07;12;0;0;lose
2009-07-03;04;06;21;34;44;02;07;0;0;lose
2009-07-03;07;09;23;41;50;06;10;0;0;lose
2009-06-26;6;11;21;30;39;2;8;0;15000000;win
2009-06-26;02;06;24;33;37;04;10;0;0;lose
2009-06-26;04;18;32;42;44;01;11;0;0;lose
2009-06-26;12;35;43;47;49;03;11;0;0;lose
2009-06-26;32;36;38;41;47;03;05;0;0;lose
2009-06-19;4;16;17;20;29;5;7;1;15000000;win
2009-06-19;03;17;22;41;46;03;11;0;0;lose
2009-06-19;24;26;31;40;44;01;03;0;0;lose
2009-06-19;04;06;21;47;49;01;08;0;0;lose
2009-06-19;16;22;30;37;38;02;08;0;0;lose
2009-06-12;6;14;16;34;50;4;6;2;58000000;win
2009-06-12;17;19;24;35;41;06;07;0;0;lose
2009-06-12;08;17;21;28;33;03;09;0;0;lose
2009-06-12;17;22;36;44;45;08;11;0;0;lose
2009-06-12;04;05;06;18;48;02;04;0;0;lose
2009-06-05;11;19;26;35;40;2;5;0;43000000;win
2009-06-05;02;10;11;14;48;05;12;0;0;lose
2009-06-05;03;23;33;37;40;04;09;0;0;lose
2009-06-05;06;24;25;46;47;01;03;0;0;lose
2009-06-05;07;10;36;44;50;01;03;0;0;lose
2009-05-29;2;5;30;37;47;3;6;0;28000000;win
2009-05-29;04;18;37;42;50;03;04;0;0;lose
2009-05-29;06;27;30;34;49;01;11;0;0;lose
2009-05-29;18;29;32;34;47;08;11;0;0;lose
2009-05-29;03;04;09;21;43;01;02;0;0;lose
2009-05-22;4;13;14;33;43;1;6;0;15000000;win
2009-05-22;17;27;30;41;42;03;10;0;0;lose
2009-05-22;21;22;30;40;50;04;11;0;0;lose
2009-05-22;02;08;17;24;40;03;04;0;0;lose
2009-05-22;07;08;25;41;49;05;09;0;0;lose
2009-05-15;8;18;19;20;42;5;9;1;15000000;win
2009-05-15;08;24;40;47;49;04;09;0;0;lose
2009-05-15;06;08;33;43;44;04;07;0;0;lose
2009-05-15;10;16;25;34;44;02;09;0;0;lose
2009-05-15;07;09;12;31;33;04;11;0;0;lose
2009-05-08;4;23;24;29;31;8;9;1;123000000;win
2009-05-08;03;04;10;40;45;04;08;0;0;lose
2009-05-08;03;27;31;35;36;03;08;0;0;lose
2009-05-08;26;27;30;41;45;04;12;0;0;lose
2009-05-08;01;11;24;29;42;01;07;0;0;lose
2009-05-01;5;19;31;38;47;3;5;0;98000000;win
2009-05-01;03;14;21;24;34;05;12;0;0;lose
2009-05-01;05;08;10;12;25;11;12;0;0;lose
2009-05-01;05;14;26;29;33;07;12;0;0;lose
2009-05-01;14;22;40;44;47;03;09;0;0;lose
2009-04-24;4;14;21;24;41;5;8;0;75000000;win
2009-04-24;24;29;33;35;37;02;03;0;0;lose
2009-04-24;02;20;21;28;49;05;09;0;0;lose
2009-04-24;29;35;45;47;49;02;06;0;0;lose
2009-04-24;03;04;08;22;33;06;12;0;0;lose
2009-04-17;4;7;21;44;47;1;5;0;58000000;win
2009-04-17;06;07;25;38;45;01;12;0;0;lose
2009-04-17;09;17;18;34;36;03;06;0;0;lose
2009-04-17;01;25;28;32;41;05;06;0;0;lose
2009-04-17;06;07;15;16;29;01;05;0;0;lose
2009-04-10;9;14;16;37;46;2;4;0;41000000;win
2009-04-10;01;17;18;24;39;08;12;0;0;lose
2009-04-10;11;14;20;23;27;02;08;0;0;lose
2009-04-10;08;21;29;34;48;05;06;0;0;lose
2009-04-10;11;12;24;29;45;02;10;0;0;lose
2009-04-03;2;20;24;32;46;1;9;0;28000000;win
2009-04-03;15;19;35;44;48;01;10;0;0;lose
2009-04-03;03;04;39;41;48;03;05;0;0;lose
2009-04-03;03;07;12;27;39;08;10;0;0;lose
2009-04-03;03;06;12;18;42;09;10;0;0;lose
2009-03-27;25;33;36;38;42;6;7;0;15000000;win
2009-03-27;13;14;15;22;27;04;10;0;0;lose
2009-03-27;01;02;06;18;42;10;12;0;0;lose
2009-03-27;03;04;15;16;23;10;11;0;0;lose
2009-03-27;16;20;22;39;40;04;11;0;0;lose
2009-03-20;12;16;23;31;35;4;6;2;29000000;win
2009-03-20;10;14;22;42;44;02;03;0;0;lose
2009-03-20;01;05;07;19;20;03;04;0;0;lose
2009-03-20;02;09;41;47;48;01;08;0;0;lose
2009-03-20;23;24;27;31;41;03;05;0;0;lose
2009-03-13;12;24;26;36;42;1;4;0;15000000;win
2009-03-13;08;34;36;45;50;04;12;0;0;lose
2009-03-13;04;10;13;22;28;04;05;0;0;lose
2009-03-13;16;33;34;43;48;10;11;0;0;lose
2009-03-13;22;30;36;47;48;03;10;0;0;lose
2009-03-06;13;17;19;25;35;5;6;2;100000000;win
2009-03-06;12;14;16;19;39;08;12;0;0;lose
2009-03-06;12;31;41;48;49;03;12;0;0;lose
2009-03-06;18;29;31;36;46;01;11;0;0;lose
2009-03-06;05;07;30;40;49;06;08;0;0;lose
2009-02-27;5;9;37;44;45;6;9;0;42000000;win
2009-02-27;08;09;13;22;27;07;10;0;0;lose
2009-02-27;10;29;31;46;48;02;05;0;0;lose
2009-02-27;22;27;31;37;45;03;12;0;0;lose
2009-02-27;09;30;38;41;49;05;09;0;0;lose
2009-02-20;9;12;13;14;48;1;2;0;28000000;win
2009-02-20;04;29;34;46;47;07;12;0;0;lose
2009-02-20;08;14;22;29;30;01;06;0;0;lose
2009-02-20;17;21;34;35;49;05;11;0;0;lose
2009-02-20;02;09;14;33;41;01;08;0;0;lose
2009-02-13;22;33;36;40;42;1;2;0;15000000;win
2009-02-13;08;33;41;42;48;03;07;0;0;lose
2009-02-13;07;28;29;32;40;04;10;0;0;lose
2009-02-13;07;29;30;35;50;08;09;0;0;lose
2009-02-13;10;17;32;38;45;06;07;0;0;lose
2009-02-06;10;20;30;36;40;3;5;2;15000000;win
2009-02-06;09;18;26;38;50;07;11;0;0;lose
2009-02-06;04;08;13;36;41;07;12;0;0;lose
2009-02-06;01;13;15;30;32;04;08;0;0;lose
2009-02-06;10;11;29;32;48;08;11;0;0;lose
2009-01-30;4;29;34;35;46;5;8;1;28000000;win
2009-01-30;01;02;27;37;47;05;12;0;0;lose
2009-01-30;19;31;36;39;44;08;09;0;0;lose
2009-01-30;12;19;32;33;50;04;06;0;0;lose
2009-01-30;19;21;32;44;47;04;07;0;0;lose
2009-01-23;32;33;36;40;49;2;8;0;15000000;win
2009-01-23;09;33;34;41;48;07;10;0;0;lose
2009-01-23;07;08;14;36;42;03;10;0;0;lose
2009-01-23;06;27;30;37;45;07;10;0;0;lose
2009-01-23;07;08;09;21;25;03;04;0;0;lose
2009-01-16;3;17;22;49;50;3;6;1;15000000;win
2009-01-16;01;07;08;13;39;04;07;0;0;lose
2009-01-16;06;13;17;37;50;07;10;0;0;lose
2009-01-16;07;11;21;34;35;01;08;0;0;lose
2009-01-16;09;17;20;21;35;03;07;0;0;lose
2009-01-09;7;15;22;28;48;1;4;1;53000000;win
2009-01-09;07;15;19;21;49;03;09;0;0;lose
2009-01-09;05;09;14;19;25;09;11;0;0;lose
2009-01-09;05;11;38;45;48;07;10;0;0;lose
2009-01-09;09;22;37;40;43;07;08;0;0;lose
2009-01-02;29;30;36;37;48;1;6;0;37000000;win
2009-01-02;19;22;24;39;46;03;08;0;0;lose
2009-01-02;10;14;33;41;43;07;09;0;0;lose
2009-01-02;09;22;24;26;28;03;05;0;0;lose
2009-01-02;07;21;31;32;41;09;12;0;0;lose
2008-12-26;1;2;26;44;50;1;7;0;26000000;win
2008-12-26;08;24;37;45;47;04;06;0;0;lose
2008-12-26;07;16;28;38;41;01;06;0;0;lose
2008-12-26;25;31;32;34;45;03;08;0;0;lose
2008-12-26;02;05;07;10;37;06;10;0;0;lose
2008-12-19;28;29;40;46;50;5;7;0;15000000;win
2008-12-19;04;11;35;43;48;07;11;0;0;lose
2008-12-19;04;11;27;30;36;01;03;0;0;lose
2008-12-19;03;14;16;19;31;02;11;0;0;lose
2008-12-19;23;32;39;40;50;06;10;0;0;lose
2008-12-12;2;19;28;42;49;2;7;2;15000000;win
2008-12-12;01;27;32;41;50;07;11;0;0;lose
2008-12-12;14;21;28;34;40;06;12;0;0;lose
2008-12-12;02;16;17;24;44;01;07;0;0;lose
2008-12-12;02;09;14;16;28;01;06;0;0;lose
2008-12-05;4;8;21;35;45;5;8;1;15000000;win
2008-12-05;02;06;17;27;43;03;11;0;0;lose
2008-12-05;20;25;32;33;42;01;09;0;0;lose
2008-12-05;01;06;12;14;39;06;12;0;0;lose
2008-12-05;04;06;08;33;42;03;12;0;0;lose
2008-11-28;8;11;16;25;41;2;4;1;27000000;win
2008-11-28;01;24;33;45;48;02;07;0;0;lose
2008-11-28;02;12;16;21;41;02;07;0;0;lose
2008-11-28;04;08;18;31;32;02;03;0;0;lose
2008-11-28;07;13;16;17;42;02;11;0;0;lose
2008-11-21;9;14;21;49;50;3;8;0;15000000;win
2008-11-21;01;19;21;22;25;04;10;0;0;lose
2008-11-21;08;24;29;32;46;08;10;0;0;lose
2008-11-21;09;11;29;42;46;05;06;0;0;lose
2008-11-21;03;09;23;31;49;02;10;0;0;lose
2008-11-14;8;10;14;21;26;3;4;1;15000000;win
2008-11-14;06;12;18;25;31;04;07;0;0;lose
2008-11-14;09;22;36;45;46;03;11;0;0;lose
2008-11-14;06;21;28;33;44;05;11;0;0;lose
2008-11-14;09;10;29;40;49;03;06;0;0;lose
2008-11-07;1;9;12;17;18;3;4;1;15000000;win
2008-11-07;01;06;09;17;49;06;07;0;0;lose
2008-11-07;06;24;29;42;48;04;09;0;0;lose
2008-11-07;03;17;22;28;29;05;10;0;0;lose
2008-11-07;02;07;15;21;42;07;08;0;0;lose
2008-10-31;3;18;25;34;41;2;5;2;42000000;win
2008-10-31;07;21;30;33;35;06;10;0;0;lose
2008-10-31;03;09;10;25;29;10;12;0;0;lose
2008-10-31;07;17;25;36;45;02;03;0;0;lose
2008-10-31;05;07;13;15;43;04;10;0;0;lose
2008-10-24;7;15;16;17;45;6;9;0;28000000;win
2008-10-24;01;17;36;42;45;03;11;0;0;lose
2008-10-24;14;15;18;28;46;02;11;0;0;lose
2008-10-24;03;24;29;42;50;06;11;0;0;lose
2008-10-24;06;21;33;37;40;06;11;0;0;lose
2008-10-17;3;10;12;42;50;1;5;0;15000000;win
2008-10-17;04;09;29;34;36;02;03;0;0;lose
2008-10-17;03;09;27;43;47;08;10;0;0;lose
2008-10-17;06;12;25;26;27;04;10;0;0;lose
2008-10-17;05;15;21;23;36;03;10;0;0;lose
2008-10-10;4;15;22;31;41;1;6;1;29000000;win
2008-10-10;07;12;13;15;29;04;10;0;0;lose
2008-10-10;13;16;19;31;34;09;10;0;0;lose
2008-10-10;07;09;13;28;30;10;11;0;0;lose
2008-10-10;01;11;29;40;44;10;12;0;0;lose
2008-10-03;4;13;19;23;38;2;3;0;15000000;win
2008-10-03;11;14;28;45;47;02;05;0;0;lose
2008-10-03;13;21;25;29;31;05;07;0;0;lose
2008-10-03;08;25;34;35;50;03;08;0;0;lose
2008-10-03;09;37;42;48;50;05;07;0;0;lose
2008-09-26;14;29;31;33;37;1;2;0;130000000;win
2008-09-26;03;18;22;38;40;01;10;0;0;lose
2008-09-26;10;11;27;35;50;02;06;0;0;lose
2008-09-26;15;18;43;45;50;03;06;0;0;lose
2008-09-26;04;19;39;48;49;01;08;0;0;lose
2008-09-19;14;16;19;20;31;6;9;0;15000000;win
2008-09-19;08;17;29;31;37;06;11;0;0;lose
2008-09-19;11;12;44;46;47;05;06;0;0;lose
2008-09-19;09;19;25;31;41;07;09;0;0;lose
2008-09-19;03;23;24;35;50;06;08;0;0;lose
2008-09-12;19;23;33;37;50;3;7;1;15000000;win
2008-09-12;07;26;38;44;46;02;07;0;0;lose
2008-09-12;24;28;33;40;44;07;09;0;0;lose
2008-09-12;06;33;38;39;49;06;09;0;0;lose
2008-09-12;20;22;30;34;46;08;12;0;0;lose
2008-09-05;7;12;16;17;39;3;8;2;114000000;win
2008-09-05;22;31;42;48;50;07;09;0;0;lose
2008-09-05;29;40;42;45;50;01;06;0;0;lose
2008-09-05;04;15;17;21;22;04;06;0;0;lose
2008-09-05;02;04;11;27;41;06;12;0;0;lose
2008-08-29;2;20;25;37;39;5;8;0;88000000;win
2008-08-29;12;16;24;34;48;06;08;0;0;lose
2008-08-29;07;08;33;36;50;05;07;0;0;lose
2008-08-29;11;12;13;34;48;05;12;0;0;lose
2008-08-29;06;23;28;37;46;02;03;0;0;lose
2008-08-22;7;27;29;39;50;5;7;0;69000000;win
2008-08-22;09;12;17;27;46;01;07;0;0;lose
2008-08-22;15;23;26;27;44;04;06;0;0;lose
2008-08-22;02;10;16;45;49;07;09;0;0;lose
2008-08-22;07;15;17;23;37;06;08;0;0;lose
2008-08-15;11;17;18;26;31;5;6;0;54000000;win
2008-08-15;16;26;27;34;41;01;06;0;0;lose
2008-08-15;01;16;32;34;40;06;09;0;0;lose
2008-08-15;11;18;21;43;50;02;03;0;0;lose
2008-08-15;11;20;22;24;49;02;03;0;0;lose
2008-08-08;4;5;15;16;45;4;7;0;39000000;win
2008-08-08;10;17;22;31;41;08;10;0;0;lose
2008-08-08;17;26;30;32;50;07;11;0;0;lose
2008-08-08;21;25;38;41;46;02;03;0;0;lose
2008-08-08;01;15;21;28;40;03;12;0;0;lose
2008-08-01;1;22;25;40;50;1;8;0;26000000;win
2008-08-01;04;12;16;27;31;05;12;0;0;lose
2008-08-01;13;16;17;23;44;03;08;0;0;lose
2008-08-01;04;05;12;17;44;07;11;0;0;lose
2008-08-01;15;21;24;33;43;04;08;0;0;lose
2008-07-25;7;11;15;24;29;2;7;0;15000000;win
2008-07-25;01;26;28;33;50;01;02;0;0;lose
2008-07-25;04;06;13;25;43;03;06;0;0;lose
2008-07-25;06;29;30;34;47;08;10;0;0;lose
2008-07-25;13;21;23;44;48;05;08;0;0;lose
2008-07-18;10;14;16;29;44;5;6;1;15000000;win
2008-07-18;12;15;19;32;40;04;09;0;0;lose
2008-07-18;17;37;38;41;43;03;11;0;0;lose
2008-07-18;02;03;05;27;39;02;08;0;0;lose
2008-07-18;02;09;12;30;44;02;12;0;0;lose
2008-07-11;9;11;13;19;37;3;4;1;15000000;win
2008-07-11;04;08;23;33;34;05;06;0;0;lose
2008-07-11;04;17;19;36;42;02;09;0;0;lose
2008-07-11;05;20;21;34;50;09;10;0;0;lose
2008-07-11;10;19;37;43;46;05;06;0;0;lose
2008-07-04;7;19;22;27;48;5;7;1;15000000;win
2008-07-04;02;03;10;35;45;09;12;0;0;lose
2008-07-04;21;30;41;44;45;01;04;0;0;lose
2008-07-04;12;17;21;38;45;09;11;0;0;lose
2008-07-04;11;15;24;36;45;04;12;0;0;lose
2008-06-27;5;20;26;44;50;5;7;1;59000000;win
2008-06-27;07;26;28;30;33;01;08;0;0;lose
2008-06-27;12;13;15;44;48;04;10;0;0;lose
2008-06-27;01;17;36;48;49;04;07;0;0;lose
2008-06-27;02;11;16;20;39;04;08;0;0;lose
2008-06-20;8;11;36;37;45;3;5;0;43000000;win
2008-06-20;05;06;32;39;45;02;10;0;0;lose
2008-06-20;02;15;17;31;33;05;10;0;0;lose
2008-06-20;01;05;27;34;49;03;08;0;0;lose
2008-06-20;05;11;19;21;50;01;02;0;0;lose
2008-06-13;13;16;37;44;50;1;9;0;28000000;win
2008-06-13;20;21;22;34;37;01;03;0;0;lose
2008-06-13;08;09;10;31;46;08;09;0;0;lose
2008-06-13;17;18;26;30;31;09;10;0;0;lose
2008-06-13;07;12;17;20;35;02;12;0;0;lose
2008-06-06;7;19;21;40;50;2;9;0;15000000;win
2008-06-06;06;23;37;43;46;02;12;0;0;lose
2008-06-06;01;17;24;34;50;03;08;0;0;lose
2008-06-06;04;18;24;34;36;03;06;0;0;lose
2008-06-06;09;15;40;46;47;04;12;0;0;lose
2008-05-30;5;7;14;20;49;2;8;1;15000000;win
2008-05-30;32;36;41;44;47;06;11;0;0;lose
2008-05-30;23;28;33;41;46;04;09;0;0;lose
2008-05-30;10;13;22;32;42;05;12;0;0;lose
2008-05-30;10;27;40;43;45;02;06;0;0;lose
2008-05-23;5;9;19;21;38;1;7;4;15000000;win
2008-05-23;24;25;30;37;43;02;08;0;0;lose
2008-05-23;19;32;42;44;49;04;08;0;0;lose
2008-05-23;13;21;32;40;42;08;10;0;0;lose
2008-05-23;02;06;22;25;33;01;08;0;0;lose
2008-05-16;6;9;15;25;38;4;9;1;55000000;win
2008-05-16;01;05;19;25;30;06;09;0;0;lose
2008-05-16;02;06;13;16;32;03;08;0;0;lose
2008-05-16;07;21;33;44;48;09;11;0;0;lose
2008-05-16;09;13;29;40;47;07;08;0;0;lose
2008-05-09;8;9;40;42;45;6;7;0;40000000;win
2008-05-09;14;17;20;28;45;09;12;0;0;lose
2008-05-09;05;08;09;40;50;02;10;0;0;lose
2008-05-09;15;21;34;38;42;08;11;0;0;lose
2008-05-09;20;22;25;26;32;03;08;0;0;lose
2008-05-02;2;26;37;45;48;4;8;0;27000000;win
2008-05-02;15;16;25;27;43;08;09;0;0;lose
2008-05-02;04;08;10;21;31;05;12;0;0;lose
2008-05-02;05;07;18;27;36;02;10;0;0;lose
2008-05-02;09;17;18;21;49;07;10;0;0;lose
2008-04-25;4;19;26;27;30;3;8;0;15000000;win
2008-04-25;06;07;13;30;34;09;11;0;0;lose
2008-04-25;01;07;29;43;47;07;11;0;0;lose
2008-04-25;11;15;29;33;35;01;02;0;0;lose
2008-04-25;26;28;33;35;44;01;04;0;0;lose
2008-04-18;3;6;7;27;50;5;9;1;57000000;win
2008-04-18;03;10;25;39;46;04;12;0;0;lose
2008-04-18;04;06;10;11;49;02;06;0;0;lose
2008-04-18;12;14;26;31;42;02;11;0;0;lose
2008-04-18;20;22;36;44;45;01;07;0;0;lose
2008-04-11;6;25;30;45;50;5;7;0;42000000;win
2008-04-11;04;09;10;14;48;02;11;0;0;lose
2008-04-11;04;10;32;36;50;05;11;0;0;lose
2008-04-11;04;08;12;13;28;04;08;0;0;lose
2008-04-11;08;15;22;24;37;03;11;0;0;lose
2008-04-04;11;13;18;37;47;1;6;0;27000000;win
2008-04-04;12;27;29;34;47;03;04;0;0;lose
2008-04-04;04;08;13;20;28;05;06;0;0;lose
2008-04-04;08;27;33;46;48;02;12;0;0;lose
2008-04-04;09;33;37;40;41;08;10;0;0;lose
2008-03-28;5;9;17;29;39;3;6;0;15000000;win
2008-03-28;14;26;31;38;40;02;10;0;0;lose
2008-03-28;07;08;17;30;33;05;07;0;0;lose
2008-03-28;04;14;15;33;49;05;07;0;0;lose
2008-03-28;03;08;11;19;28;01;12;0;0;lose
2008-03-21;2;10;18;22;36;4;6;1;15000000;win
2008-03-21;12;17;19;21;30;03;04;0;0;lose
2008-03-21;03;15;19;20;33;05;11;0;0;lose
2008-03-21;11;16;31;34;49;01;03;0;0;lose
2008-03-21;10;38;44;45;47;09;12;0;0;lose
2008-03-14;13;21;25;35;48;4;8;1;28000000;win
2008-03-14;09;14;20;24;26;03;09;0;0;lose
2008-03-14;06;27;30;35;44;02;08;0;0;lose
2008-03-14;09;17;23;30;38;01;11;0;0;lose
2008-03-14;05;08;12;21;37;06;08;0;0;lose
2008-03-07;2;7;14;17;35;1;6;0;15000000;win
2008-03-07;14;16;29;32;50;01;11;0;0;lose
2008-03-07;03;11;18;46;48;02;10;0;0;lose
2008-03-07;28;34;39;49;50;06;08;0;0;lose
2008-03-07;01;14;42;45;47;02;07;0;0;lose
2008-02-29;12;37;40;47;49;2;9;1;15000000;win
2008-02-29;06;16;23;30;50;06;08;0;0;lose
2008-02-29;05;10;14;40;44;01;07;0;0;lose
2008-02-29;11;23;34;36;40;06;10;0;0;lose
2008-02-29;22;33;35;36;44;03;06;0;0;lose
2008-02-22;4;27;32;46;50;8;9;1;28000000;win
2008-02-22;03;22;25;32;46;07;08;0;0;lose
2008-02-22;16;20;30;36;44;04;10;0;0;lose
2008-02-22;09;13;14;15;31;09;10;0;0;lose
2008-02-22;04;13;17;26;45;02;06;0;0;lose
2008-02-15;12;27;29;45;46;4;7;0;15000000;win
2008-02-15;04;07;12;17;23;04;09;0;0;lose
